,artist,track_title,year,lyric,total_week,peak
29313,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29314,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, no",2,9
29315,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29316,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
29317,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29318,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, oh",2,9
29319,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,I don't wanna know,2,9
29320,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And every time I go out, yeah",2,9
29321,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I hear it from this one, I hear it from that one",2,9
29322,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,That you got someone new,2,9
29323,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Yeah, I see but don't believe it",2,9
29324,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Even in my head you're still in my bed,2,9
29325,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Maybe I'm just a fool,2,9
29326,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Do you think of me? Of what we used to be?,2,9
29327,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Is it better now that I'm not around?,2,9
29328,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"My friends all actin' strange, they don't bring up your name",2,9
29329,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Are you happy now?,2,9
29330,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,Are you happy now?,2,9
29331,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29332,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
29333,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29334,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, no",2,9
29335,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29336,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
29337,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29338,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, oh",2,9
29339,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,I don't wanna know,2,9
29340,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"No more ""please stop""",2,9
29341,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,No more hashtag boo'd up screenshots,2,9
29342,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,No more tryin' make me jealous on your birthday,2,9
29343,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"You know just how I made you better on your birthday, oh",2,9
29344,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Do he do you like this, do he woo you like this?",2,9
29345,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Do he lay it down for you, touch your poona like this?",2,9
29346,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Matter fact, never mind, we'll let the past be",2,9
29347,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"May be his right now, but your body's still me, woah",2,9
29348,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29349,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
29350,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29351,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, no",2,9
29352,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29353,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
29354,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"And loving you so, so, so, so",2,9
29355,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"The way I used to love you, oh",2,9
29356,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,I don't wanna know,2,9
29357,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"I don't wanna know, know, know, know",2,9
29358,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2016,"Who's taking you home, home, home, home",2,9
